,boyname,boyfreq
1,Ethan/Aiden/Ayden/Hayden/Aidan/Edwin/Adan/Aden/Eden/Aydin,0.019052
2,Noah/Noe,0.009659
3,Jackson/Jaxon,0.009601
4,Liam,0.009017
5,Mason/Maison/Mayson,0.007827
6,William,0.007801000000000001
7,Jacob/Jakob/Jacoby,0.007580999999999999
8,James,0.0073560000000000006
9,Benjamin,0.007245999999999999
10,Lucas/Lukas,0.0072429999999999994
11,Michael/Micheal/Mikael,0.007198
12,Elijah/Alijah,0.00717
13,John/Jonah/Johnny/Jon,0.007011000000000001
14,Luke/Luca/Luka/Lucca,0.006801000000000001
15,Kayden/Kaiden/Kaden/Caden/Cayden/Caiden,0.006730999999999999
16,Alexander,0.0066359999999999995
17,Matthew/Mathew,0.0065249999999999996
18,Jayden/Jaden/Jaiden,0.006500000000000001
19,Oliver,0.006453
20,Grayson/Greyson,0.006429
21,Daniel,0.0064069999999999995
22,Jace/Jayce/Jesse/Jase/Jasiah/Jessie,0.006321999999999999
23,Josiah/Jose/Joziah,0.0061660000000000005
24,Carter/Karter,0.006089
25,Easton/Weston/Ashton,0.006004000000000001
26,Logan,0.005565
27,David,0.005499
28,Wyatt/Wade/Eddie/Heath,0.005444
29,Joseph,0.005404
30,Andrew/Andre,0.005337999999999999
31,Samuel,0.005235
32,Isaac/Issac/Hezekiah,0.005226000000000001
33,Joshua/Josue,0.005223
34,Henry,0.005135
35,Owen,0.005095000000000001
36,Sebastian,0.005091
37,Gabriel,0.005063000000000001
38,Caleb/Kaleb,0.005056
39,Anthony/Anton,0.004984000000000001
40,Jack/Jake,0.004947
41,Dylan,0.004797999999999999
42,Gavin/Kevin,0.004691
43,Christopher/Kristopher,0.004659
44,Christian/Cristian/Kristian,0.004554
45,Mateo/Matteo,0.004421
46,Julian/Julien,0.004362
47,Evan/Ivan,0.004337000000000001
48,Eli/Ali/Willie/Will,0.004333
49,Jeremiah/Jeremy,0.004311
50,Nicholas/Nicolas/Nikolas/Nickolas,0.004266
51,Chase/Cash/Kash/Case/Casey/Kase,0.004227000000000001
52,Ryan/Rene,0.0042
53,Connor/Conor/Konnor,0.004129
54,Levi/Leif,0.004103
55,Cameron/Kameron,0.0041010000000000005
56,Isaiah/Izaiah,0.003977
57,Nathan,0.00395
58,Jonathan/Johnathan,0.003948
59,Thomas/Tomas,0.0038069999999999996
60,Hunter,0.0037869999999999996
61,Aaron/Aron,0.003701
62,Zane/Sean/Shane/Shawn/Zayn/Zayne/Zain,0.003634
63,Lincoln,0.003522
64,Charles,0.003518
65,Landon,0.003479
66,Dominic/Dominick/Dominik,0.003359
67,Adrian/Adrien,0.003257
68,Brayden/Braden/Braiden,0.003244
69,Colton/Kolton,0.0030800000000000003
70,Hudson,0.003029
71,Carson/Karson,0.0029779999999999997
72,Robert,0.002964
73,Zachary/Zachariah/Zechariah/Zackary,0.002918
74,Asher/Azariah,0.0028710000000000003
75,Elias/Ellis/Elisha,0.00286
76,Jordan,0.002788
77,Nolan,0.002785
78,Angel,0.002744
79,Jason/Jayson,0.0027199999999999998
80,Eric/Erick/Erik,0.002703
81,Miles/Myles,0.002689
82,Ian/Wayne,0.002672
83,Austin,0.002649
84,Leo,0.002617
85,Adam,0.002574
86,Cooper,0.00246
87,Theodore,0.002425
88,Jaxson,0.002424
89,Emmett/Ahmed/Emmitt/Ahmad/Emmet,0.0024239999999999995
90,Ezra,0.002408
91,Amir/Amari/Emery/Ameer/Ahmir/Amare,0.0023980000000000004
92,Parker,0.002334
93,Micah/Mekhi/Makai/Mack,0.002318
94,Camden/Kamden/Kamdyn/Camdyn,0.0023
95,Damian/Damien,0.0022970000000000004
96,Xavier,0.0022760000000000002
97,Bryson/Brayson,0.0022600000000000003
98,Diego/Thiago,0.002259
99,Tyler,0.002226
100,Sawyer/Zyaire,0.0022199999999999998
101,Bentley/Bentlee,0.002142
102,Elliot/Elliott,0.002142
103,Leonardo,0.002139
104,Nathaniel/Nathanael,0.002128
105,Alan/Allen/Elian/Allan,0.002127
106,Tristan/Tristen/Tristian,0.0021149999999999997
107,Gael/Kyle,0.0021139999999999996
108,Roman,0.002084
109,Jude/Judah,0.002073
110,Malachi/Malik/Malakai,0.002072
111,Rhett/Reid/Reed,0.002041
112,Bryan/Brian,0.0020299999999999997
113,Brandon,0.0020239999999999998
114,Steven/Stephen/Stefan,0.001994
115,Jameson/Jamison,0.001956
116,Cole/Kole,0.001925
117,Ryder,0.0019190000000000001
118,Kason/Kayson/Cason/Kyson/Cayson/Kaison,0.0019080000000000002
119,Vincent,0.001895
120,Silas/Sylas,0.0018900000000000002
121,Killian/Kellan/Callen/Kellen/Kylan/Callan,0.0018480000000000003
122,Santiago,0.0018390000000000001
123,Emmanuel/Emanuel/Immanuel,0.001827
124,Harrison,0.001811
125,Declan,0.00179
126,Maxwell,0.001771
127,Justin,0.001761
128,Luis,0.001759
129,Braxton/Brixton,0.001755
130,Everett,0.001736
131,Axel,0.0017120000000000002
132,Wesley,0.0016940000000000002
133,Max,0.001691
134,Abraham/Ibrahim,0.00168
135,Ezekiel,0.0016710000000000002
136,Brody/Brodie,0.00166
137,Juan,0.0016539999999999999
138,George,0.0016350000000000002
139,Blake,0.0016239999999999998
140,Colin/Collin,0.0016090000000000002
141,Kai/Kye,0.001602
142,Carlos,0.001583
143,Dean/Danny/Dane/Dwayne,0.0015720000000000003
144,Giovanni/Giovani,0.001572
145,Brantley/Brentley/Brantlee,0.001554
146,Kingston,0.001551
147,Calvin/Kelvin,0.001547
148,Jesus,0.001521
149,Abel,0.0015
150,Maverick,0.001462
151,Bennett,0.0014550000000000001
152,Rowan/Rowen/Rohan,0.0014429999999999998
153,Zayden/Zaiden,0.001442
154,Maddox,0.001436
155,Finn/Ben/Van,0.0014249999999999998
156,Alex,0.0014060000000000001
157,Bryce,0.001405
158,Dawson/Tyson,0.001401
159,Ryker,0.001381
160,Timothy,0.0013160000000000001
161,King,0.001314
162,Antonio,0.001265
163,Richard,0.001245
164,Edward,0.001239
165,Miguel,0.001239
166,Cade/Kade/Keith/Chad,0.001226
167,Victor,0.001216
168,Derek/Derrick,0.001215
169,Marcus/Markus,0.001205
170,Mark/Marc,0.001198
171,Joel,0.0011970000000000001
172,Patrick,0.001166
173,Grant,0.001163
174,Preston,0.001143
175,Tucker,0.001141
176,Omar/Omari,0.001131
177,Oscar,0.001118
178,Graham,0.001112
179,Gunner/Gunnar,0.001111
180,Alejandro,0.001091
181,Javier/Jeffery/Jabari,0.001078
182,Charlie/Carl,0.0010639999999999998
183,Matias/Matthias/Mathias,0.00105
184,Maximus,0.001049
185,Beau,0.001049
186,Avery,0.001048
187,Kyrie/Gary/Kyree,0.001042
188,August,0.001032
189,Brady/Brett,0.001031
190,Waylon,0.001016
191,Bradley,0.001013
192,Corbin/Korbin,0.001012
193,Xander,0.000993
194,Paxton,0.000985
195,Kane/Kian/Cain/Kenny,0.000971
196,Paul,0.000958
197,Peter,0.000951
198,Kenneth,0.000947
199,Jasper,0.000944
200,Cody/Kody/Koda,0.000943
201,Rylan/Raylan,0.000931
202,Lorenzo,0.000926
203,River,0.0009130000000000001
204,Zion,0.00091
205,Beckett,0.000909
206,Jax,0.000895
207,Andres,0.000884
208,Rafael/Raphael,0.0008839999999999999
209,Messiah,0.000883
210,Cohen/Kohen/Coen,0.0008719999999999999
211,Jorge,0.000852
212,Philip/Phillip/Felipe,0.000851
213,Riley,0.00085
214,Emiliano,0.0008410000000000001
215,Ronan/Ronin,0.000841
216,Griffin,0.0008380000000000001
217,Israel,0.0008289999999999999
218,Finley/Finnley,0.0008280000000000001
219,Brooks,0.000826
220,Iker,0.00081
221,Ace/Asa,0.000797
222,Tanner,0.000793
223,Adriel,0.000789
224,Lane/Layne,0.0007750000000000001
225,Mohamed/Mohammed/Mohammad,0.000771
226,Simon,0.000769
227,Keegan/Keagan,0.000764
228,Knox,0.000759
229,Peyton/Payton,0.000753
230,Tobias,0.000752
231,Milo,0.0007469999999999999
232,Felix,0.000746
233,Walter/Wilder,0.000745
234,Warren/Aryan/Arian,0.000739
235,Jayceon,0.000729
236,Rhys/Reece/Reese,0.000727
237,Jaime/Jimmy/Jamie,0.0007199999999999999
238,Francisco,0.000715
239,Remington,0.0007
240,Seth/Zaid,0.000695
241,Martin,0.0006900000000000001
242,Bodhi/Bodie/Bode,0.0006900000000000001
243,Barrett,0.000686
244,Maximiliano,0.000686
245,Zander,0.000686
246,Archer,0.000684
247,Kasen/Casen/Kaysen,0.000682
248,Landen/Landyn,0.00068
249,Clayton,0.0006799999999999999
250,Devin/Davian,0.0006799999999999999
251,Jaylen/Jalen,0.000679
252,Spencer,0.000677
253,Leonel/Lionel,0.000675
254,Holden,0.000671
255,Conner/Konner,0.00067
256,Ari/Harry/Ira,0.0006640000000000001
257,Arthur,0.000664
258,Emilio,0.000663
259,Chance,0.000662
260,Eduardo,0.000655
261,Jett/Jad,0.000655
262,Marshall/Marcel,0.0006540000000000001
263,Leon,0.000648
264,Travis,0.0006450000000000001
265,Ricardo,0.000642
266,Manuel,0.000642
267,Gage,0.0006389999999999999
268,Titus,0.0006360000000000001
269,Raymond,0.00063
270,Drew/Trey,0.000626
271,Nash,0.0006219999999999999
272,Fernando,0.000616
273,Louis,0.000615
274,Phoenix,0.000611
275,Emerson,0.000606
276,Dallas,0.000605
277,Kyler,0.000585
278,Cannon/Gannon/Kannon,0.000581
279,Jeffrey,0.000579
280,Anderson,0.0005740000000000001
281,Cesar,0.0005740000000000001
282,Donovan,0.000572
283,Mario,0.000571
284,Enzo,0.0005679999999999999
285,Garrett,0.000567
286,Grady/Creed,0.000566
287,Legend,0.000563
288,Beckham,0.000554
289,Abram/Ephraim,0.000552
290,Troy,0.000546
291,Hector,0.000543
292,Trevor,0.000541
293,Fabian/Vivaan,0.000539
294,Skyler/Skylar,0.000538
295,Corey/Cory,0.000537
296,Dillon/Talon,0.00053
297,Orion,0.000529
298,Raiden/Rayden,0.000529
299,Marco,0.000526
300,Andy,0.000524
301,Darren/Darian/Darwin,0.000523
302,Walker,0.000518
303,Angelo,0.000518
304,Quinn,0.000518
305,Dalton,0.000517
306,Nico/Niko,0.000516
307,Sergio,0.0005139999999999999
308,Colt,0.0005099999999999999
309,Gideon,0.000508
310,Jamari/Jamir/Jamar,0.000507
311,Julius,0.000505
312,Cruz,0.0005009999999999999
313,Edgar,0.0005009999999999999
314,Prince,0.000499
315,Dante,0.000499
316,Joaquin,0.000493
317,Major,0.00048600000000000005
318,Arlo,0.000482
319,Alexis,0.000478
320,Muhammad,0.00047400000000000003
321,Frank,0.00047400000000000003
322,Theo,0.00047000000000000004
323,Khalil/Kalel,0.00046499999999999997
324,Daxton,0.00045700000000000005
325,Gregory,0.00045599999999999997
326,Nehemiah,0.00045599999999999997
327,Atticus,0.000454
328,Jensen,0.00044699999999999997
329,Solomon,0.000446
330,Romeo,0.00044400000000000006
331,Desmond,0.000442
332,Roberto,0.00044100000000000004
333,Brendan/Brenden,0.000441
334,Brycen/Brysen,0.00044
335,Pedro,0.000434
336,Dakota,0.00043
337,Clark,0.00042800000000000005
338,Noel,0.00041900000000000005
339,Odin,0.000413
340,Jared,0.000412
341,Kendrick,0.00040899999999999997
342,Rory,0.000408
343,Trenton,0.000405
344,Jonas,0.000405
345,Alonzo/Alonso,0.00040400000000000006
346,Jerry/Jair,0.000404
347,Finnegan,0.00040300000000000004
348,Jay,0.000399
349,Adonis,0.000396
350,Ruben,0.000395
351,Atlas,0.000394
352,Jaxton,0.000393
353,Hendrix,0.000392
354,Pablo,0.000391
355,Ismael,0.000391
356,Russell,0.000388
357,Joe/Joey,0.000388
358,Sullivan,0.00038700000000000003
359,Malcolm,0.00038700000000000003
360,Dariel/Darrell/Terrell,0.000387
361,Rayan/Riaan,0.000384
362,Harvey,0.000383
363,Colby/Kolby,0.000382
364,Princeton,0.00038199999999999996
365,Esteban,0.000376
366,Leland,0.000375
367,Porter,0.00036899999999999997
368,Franklin,0.000367
369,Braylon,0.000364
370,Flynn/Blaine,0.00036300000000000004
371,Cyrus,0.000361
372,Ronald,0.00036
373,Benson,0.000359
374,Hugo,0.000357
375,Chris/Krish,0.000356
376,Marcos,0.00035499999999999996
377,Maximilian,0.00035499999999999996
378,Hayes,0.000354
379,Colten/Kolten,0.000353
380,Lawson,0.000352
381,Dexter,0.000346
382,Bruce,0.000346
383,Braylen,0.000346
384,Damon,0.00034500000000000004
385,Lennox,0.000344
386,Drake,0.000344
387,Enrique,0.000343
388,Tate,0.000342
389,Salvador/Salvatore,0.00034199999999999996
390,Brock,0.000341
391,Milan,0.00033999999999999997
392,Armando,0.000338
393,Gerardo,0.000337
394,Rocco,0.000335
395,Bryant/Brent,0.000335
396,Nasir,0.000334
397,Augustus,0.000332
398,Moses,0.00032900000000000003
399,Sterling,0.00032900000000000003
400,Royal,0.000328
401,Royce,0.000327
402,Johan,0.00032599999999999996
403,Scott,0.000325
404,Canaan/Keenan,0.000325
405,Crew/Grey,0.000324
406,Chandler,0.000323
407,Raul,0.000322
408,Deacon,0.000322
409,Winston,0.000321
410,Remy,0.000321
411,Pierce,0.00032
412,Albert,0.00031800000000000003
413,Taylor,0.000317
414,Nikolai,0.00031600000000000004
415,Francis,0.00031600000000000004
416,Moises,0.00031600000000000004
417,Bowen,0.000315
418,Quentin,0.00031299999999999996
419,Hank,0.00031299999999999996
420,Julio,0.000309
421,Donald,0.000309
422,Davis,0.000306
423,Lawrence,0.000304
424,Alec,0.000304
425,Terrance/Terrence,0.000298
426,Justice,0.000298
427,Ariel,0.000297
428,Ryland,0.000294
429,Leonidas,0.000293
430,Rodrigo,0.000293
431,Lewis,0.000292
432,Dennis,0.00029
433,Luciano,0.00028900000000000003
434,Kobe,0.00028900000000000003
435,Frederick,0.000288
436,Darius,0.000288
437,Kareem/Karim,0.000288
438,Ray/Rey,0.00028700000000000004
439,Arjun,0.000286
440,Dax,0.00028399999999999996
441,Ares/Harris,0.000283
442,Nixon,0.00028199999999999997
443,Graysen/Greysen,0.00028
444,Ezequiel,0.00028
445,Tony,0.000279
446,Otto,0.000277
447,Saul,0.000277
448,Uriel,0.000275
449,Dustin,0.000273
450,Brennan,0.000271
451,Keaton,0.00027
452,Arturo,0.000267
453,Isaias,0.000267
454,Hassan/Ishaan,0.000267
455,Kieran,0.000266
456,Roy,0.000266
457,Ty,0.000265
458,Marvin,0.000263
459,Dorian,0.000263
460,Uriah,0.000262
461,Cullen,0.000262
462,Sage,0.000261
463,Moshe,0.00026000000000000003
464,Aarav,0.00025699999999999996
465,Gustavo,0.000256
466,Alberto,0.00025499999999999996
467,Armani,0.00025499999999999996
468,Duke,0.000254
469,Roland,0.000252
470,Curtis,0.00025
471,Mauricio,0.000248
472,Soren,0.00024700000000000004
473,Blaze/Blaise,0.000247
474,Yusuf,0.000245
475,Hamza,0.000244
476,Devon,0.000242
477,Alfredo,0.000239
478,Edison,0.00023799999999999998
479,Samson,0.00023799999999999998
480,Oakley,0.00023700000000000001
481,Quincy,0.000236
482,Sam,0.000236
483,Kingsley,0.000233
484,Apollo,0.00023199999999999997
485,Alvin,0.00022999999999999998
486,Mitchell,0.000229
487,Conrad,0.00022799999999999999
488,Bo,0.00022400000000000002
489,Quinton,0.00022400000000000002
490,Leonard,0.000223
491,Lennon,0.000223
492,Cassius,0.00022200000000000003
493,Gianni,0.00022200000000000003
494,Ricky,0.00022200000000000003
495,Larry,0.000221
496,Douglas,0.000221
497,Eason/Wesson,0.000219
498,Ramon,0.00021899999999999998
499,Wilson,0.000217
500,Santino,0.00021600000000000002
501,Jagger,0.00021600000000000002
502,Lance,0.000215
503,Orlando,0.000213
504,Jefferson,0.000213
505,Nelson,0.000213
506,Memphis,0.000212
507,Crosby,0.000212
508,Lucian,0.00021099999999999998
509,Neil,0.00021
510,Ayaan,0.00021
511,Randy,0.00021
512,Forrest,0.00020899999999999998
513,Rex,0.00020800000000000001
514,Layton,0.000207
515,Boston,0.000206
516,Tatum,0.000206
517,Thaddeus,0.000206
518,Brayan,0.000205
519,Trent,0.000204
520,Morgan,0.000202
521,Roger,0.000202
522,Sincere,0.00020099999999999998
523,Maurice,0.00020099999999999998
524,Titan,0.00020099999999999998
525,Abdullah,0.00020099999999999998
526,Langston,0.0002
527,Fletcher,0.000199
528,Kamari,0.000197
529,Briggs,0.000196
530,Zeke,0.000196
531,Valentino,0.000194
532,Aldo,0.000194
533,Alden,0.000194
534,Vihaan,0.000193
535,Terry,0.000192
536,Lee,0.00019099999999999998
537,Bruno,0.00018999999999999998
538,Byron,0.00018899999999999999
539,Amos,0.00018899999999999999
540,Braydon,0.000188
541,Deandre,0.00018700000000000002
542,Madden,0.00018700000000000002
543,Harley,0.00018700000000000002
544,Alessandro,0.000182
545,Yosef,0.000182
546,Branson,0.000181
547,Stanley,0.000181
548,Ernesto,0.00017900000000000001
549,Leandro,0.000177
550,Lachlan,0.000175
551,Franco,0.000175
552,Jamal,0.000175
553,Carmelo,0.000175
554,Callum,0.000173
555,London,0.000172
556,Stetson,0.00016999999999999999
557,Enoch,0.00016999999999999999
558,Bronson,0.000169
559,Baylor,0.000169
560,Ford,0.000169
561,Jaxen,0.000169
562,Rodney,0.000168
563,Axton,0.000168
564,Tripp,0.000167
565,Augustine,0.000166
566,Vicente,0.000166
567,Melvin,0.000165
568,Clay,0.000165
569,Brecken,0.000164
570,Demetrius,0.00016299999999999998
571,Abdiel,0.00016299999999999998
572,Maxton,0.00016299999999999998
573,Fox,0.000161
574,Chaim,0.000161
575,Yahir,0.000161
576,Jedidiah,0.000161
577,Guillermo,0.00015900000000000002
578,Otis,0.00015900000000000002
579,Tommy,0.00015900000000000002
580,Maximo,0.00015800000000000002
581,Reyansh,0.000157
582,Bobby,0.000157
583,Marcelo,0.000157
584,Castiel,0.000156
585,Toby,0.000155
586,Lochlan,0.000155
587,Jadiel,0.000154
588,Fisher,0.000153
589,Yousef,0.000152
590,Axl,0.000151
591,Anakin,0.000151
592,Dash,0.000151
593,Zaire,0.00015
594,Damari,0.00015
595,Davion,0.000149
596,Samir,0.000149
597,Anson,0.000149
598,Eugene,0.000148
599,Clyde,0.000147
600,Boone,0.000147
601,Harper,0.000147
602,Magnus,0.000147
603,Xzavier,0.000144
604,Trace,0.00014199999999999998
605,Landry,0.00014199999999999998
606,Duncan,0.00014199999999999998
607,Harold,0.00014199999999999998
608,Alvaro,0.00014199999999999998
609,Gerald,0.00014099999999999998
610,Marlon,0.00014099999999999998
611,Houston,0.00014099999999999998
612,Vincenzo,0.00014099999999999998
613,Junior,0.00014099999999999998
614,Kamryn,0.000138
615,Reginald,0.000138
616,Anders,0.000138
617,Benton,0.00013700000000000002
618,Jaziel,0.00013700000000000002
619,Misael,0.00013700000000000002
620,Thatcher,0.000136
621,Westin,0.000136
622,Harlan,0.000136
623,Channing,0.000135
624,Jerome,0.000134
625,Emory,0.000134
626,Valentin,0.000134
627,Jermaine,0.000133
628,Denver,0.000133
629,Henrik,0.000133
630,Sonny,0.000132
631,Cairo,0.000132
632,Miller,0.000131
633,Leighton,0.000131
634,Cristiano,0.000131
635,Maxim,0.000131
636,Alfred,0.000131
637,Javion,0.00013000000000000002
638,Hugh,0.00013000000000000002
639,Bridger,0.00013000000000000002
640,Eliseo,0.00013000000000000002
641,Santana,0.00013000000000000002
642,Shepherd,0.00013000000000000002
643,Vaughn,0.000129
644,Rogelio,0.000129
645,Rudy,0.000129
646,Billy,0.000129
647,Ronnie,0.000128
648,Marley,0.000128
649,Huxley,0.000127
650,Shiloh,0.000127
651,Draven,0.000124
652,Reuben,0.000124
653,Zavier,0.000123
654,Sutton,0.000122
655,Ridge,0.000122
656,Yehuda,0.000122
657,Alistair,0.000122
658,Vance,0.000122
659,Neymar,0.000121
660,Shaun,0.000121
661,Dayton,0.000121
662,Dangelo,0.00011999999999999999
663,Camron,0.00011999999999999999
664,Jordy,0.00011899999999999999
665,Alexzander,0.00011899999999999999
666,Howard,0.00011899999999999999
667,Kylo,0.000118
668,Cedric,0.000117
669,Westley,0.000117
670,Craig,0.000117
671,Khalid,0.000117
672,Hakeem,0.000117
673,Justus,0.00011599999999999999
674,Jairo,0.00011599999999999999
675,Louie,0.00011599999999999999
676,Turner,0.00011599999999999999
677,Mustafa,0.00011599999999999999
678,Lamar,0.00011399999999999999
679,Gibson,0.000113
680,Alfonso,0.000113
681,Kendall,0.000113
682,Ignacio,0.000113
683,Jericho,0.000113
684,Achilles,0.00011200000000000001
685,Leroy,0.00011200000000000001
686,Yahya,0.00011100000000000001
687,Ramiro,0.00011100000000000001
688,Judson,0.00011100000000000001
689,Dario,0.00011
690,Ulises,0.00011
691,Marquis,0.00011
692,Rolando,0.00011
693,Avi,0.000109
694,Tadeo,0.000109
695,Kashton,0.000109
696,Dimitri,0.000109
697,Javon,0.00010800000000000001
698,Gordon,0.00010800000000000001
699,Musa,0.00010800000000000001
700,Seamus,0.00010800000000000001
701,Yisroel,0.00010700000000000001
702,Rocky,0.00010700000000000001
703,Kymani,0.000106
704,Foster,0.000106
705,Urijah,0.000106
706,Lyric,0.000106
707,Santos,0.000106
708,Dominique,0.000105
709,Coleman,0.000105
710,Gauge,0.000105
711,Gilbert,0.000105
712,Agustin,0.000105
713,Eliezer,0.00010400000000000001
714,Keanu,0.00010400000000000001
715,Ernest,0.000103
716,Lyle,0.000103
717,Merrick,0.000103
718,Benicio,0.000103
719,Jamarion,0.000103
720,Giancarlo,0.000102
721,Camilo,0.000102
722,Jonathon,0.000102
723,Maddux,0.000102
724,Reagan,0.000101
725,Ralph,0.000101
726,Jeremias,0.000101
727,Menachem,0.000101
728,Steve,0.000101
